timestamp,FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,longest_word,sld,len,subdomain,time_difference,packetsToSameDomain
2021-06-09 06:29:33.271532,51,47,0,23,25,4.454014253982916,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:33.958932,51,47,0,23,25,4.454014253982916,3,3,34,16.333333333333332,0,0,49,1,0:00:00.687400,1,0
2021-06-09 06:29:34.161844,51,47,0,24,24,4.311132754418153,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:34.214129,51,47,0,24,24,4.311132754418153,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052285,1,0
2021-06-09 06:29:34.316514,51,47,0,27,21,4.414798567708407,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:34.369202,51,47,0,27,21,4.414798567708407,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052688,1,0
2021-06-09 06:29:35.177084,51,47,0,22,26,4.390384597162592,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:35.231266,51,47,0,22,26,4.390384597162592,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054182,1,0
2021-06-09 06:29:35.333858,51,47,0,25,23,4.379951872150054,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:35.596515,51,47,0,25,23,4.379951872150054,3,3,34,16.333333333333332,0,0,49,1,0:00:00.262657,1,0
2021-06-09 06:29:36.201545,51,47,0,19,29,4.323976323674105,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:36.258819,51,47,0,19,29,4.323976323674105,3,3,34,16.333333333333332,0,0,49,1,0:00:00.057274,1,0
2021-06-09 06:29:36.360870,51,47,0,27,21,4.349210764415339,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:36.399153,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:30.497302,4,0
2021-06-09 06:29:36.401604,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.002451,5,0
2021-06-09 06:29:36.401781,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.000177,6,0
2021-06-09 06:29:36.403515,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.001734,7,0
2021-06-09 06:29:36.412849,51,47,0,27,21,4.349210764415339,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051979,1,0
2021-06-09 06:29:37.220155,51,47,0,27,21,4.294686861452077,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:37.276428,51,47,0,27,21,4.294686861452077,3,3,34,16.333333333333332,0,0,49,1,0:00:00.056273,1,0
2021-06-09 06:29:37.378111,51,47,0,24,24,4.380772342345473,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:37.428849,51,47,0,24,24,4.380772342345473,3,3,34,16.333333333333332,0,0,49,1,0:00:00.050738,1,0
2021-06-09 06:29:38.235707,51,47,0,30,18,4.2187201363358575,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:38.289005,51,47,0,30,18,4.2187201363358575,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053298,1,0
2021-06-09 06:29:38.391314,51,47,0,22,26,4.429600283437102,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:38.444062,51,47,0,22,26,4.429600283437102,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052748,1,0
2021-06-09 06:29:39.251280,51,47,0,28,20,4.037949921652061,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:39.402059,51,47,0,27,21,4.326754940342268,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:39.406942,51,47,0,28,20,4.037949921652061,3,3,34,16.333333333333332,0,0,49,1,0:00:00.155662,1,0
2021-06-09 06:29:39.454163,51,47,0,27,21,4.326754940342268,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052104,1,0
2021-06-09 06:29:40.311598,51,47,0,23,25,4.308036931668087,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:40.462910,51,47,0,25,23,4.328713086815011,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:40.466792,51,47,0,23,25,4.308036931668087,3,3,34,16.333333333333332,0,0,49,1,0:00:00.155194,1,0
2021-06-09 06:29:40.516679,51,47,0,25,23,4.328713086815011,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053769,1,0
2021-06-09 06:29:41.373788,51,47,0,29,19,4.333902547726587,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:41.427706,51,47,0,29,19,4.333902547726587,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053918,1,0
2021-06-09 06:29:41.529840,51,47,0,24,24,4.295193362412134,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:42.048841,51,47,0,24,24,4.295193362412134,3,3,34,16.333333333333332,0,0,49,1,0:00:00.519001,1,0
2021-06-09 06:29:42.401813,51,47,0,28,20,4.30917460794541,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:42.456777,51,47,0,28,20,4.30917460794541,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054964,1,0
2021-06-09 06:29:42.558871,51,47,0,27,21,4.215941519667695,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:42.612259,51,47,0,27,21,4.215941519667695,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053388,1,0
2021-06-09 06:29:43.418600,51,47,0,23,25,4.177039802628548,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:43.471300,51,47,0,23,25,4.177039802628548,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052700,1,0
2021-06-09 06:29:43.573382,51,47,0,24,24,4.192348019317301,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:44.428916,51,47,0,23,25,4.311953224613572,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:44.432897,51,47,0,24,24,4.192348019317301,3,3,34,16.333333333333332,0,0,49,1,0:00:00.859515,1,0
2021-06-09 06:29:44.481189,51,47,0,23,25,4.311953224613572,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052273,1,0
2021-06-09 06:29:44.633993,51,47,0,23,25,4.34921076441534,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:44.687268,51,47,0,23,25,4.34921076441534,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053275,1,0
2021-06-09 06:29:45.494862,51,47,0,22,26,4.414798567708406,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:45.645692,51,47,0,24,24,4.243134106881672,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:45.715505,51,47,0,22,26,4.414798567708406,3,3,34,16.333333333333332,0,0,49,1,0:00:00.220643,1,0
2021-06-09 06:29:46.521308,51,47,0,26,22,4.390384597162592,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:46.524706,51,47,0,24,24,4.243134106881672,3,3,34,16.333333333333332,0,0,49,1,0:00:00.879014,1,0
2021-06-09 06:29:46.676672,51,47,0,28,20,4.177546303588605,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:46.680515,51,47,0,26,22,4.390384597162592,3,3,34,16.333333333333332,0,0,49,1,0:00:00.159207,1,0
2021-06-09 06:29:46.731933,51,47,0,28,20,4.177546303588605,3,3,34,16.333333333333332,0,0,49,1,0:00:00.055261,1,0
2021-06-09 06:29:47.538625,51,47,0,29,19,4.2383973437407665,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:47.591679,51,47,0,29,19,4.2383973437407665,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053054,1,0
2021-06-09 06:29:47.693356,51,47,0,26,22,4.280391646683438,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:48.396108,51,47,0,26,22,4.280391646683438,3,3,34,16.333333333333332,0,0,49,1,0:00:00.702752,1,0
2021-06-09 06:29:48.598956,51,47,0,24,24,4.351168910888083,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:48.750425,51,47,0,25,23,4.373624734961155,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:48.754096,51,47,0,24,24,4.351168910888083,3,3,34,16.333333333333332,0,0,49,1,0:00:00.155140,1,0
2021-06-09 06:29:49.011786,51,47,0,25,23,4.373624734961155,3,3,34,16.333333333333332,0,0,49,1,0:00:00.261361,1,0
2021-06-09 06:29:49.615667,51,47,0,22,26,4.277926999250639,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:49.767642,51,47,0,27,21,4.382730488818216,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:49.771241,51,47,0,22,26,4.277926999250639,3,3,34,16.333333333333332,0,0,49,1,0:00:00.155574,1,0
2021-06-09 06:29:49.823038,51,47,0,27,21,4.382730488818216,3,3,34,16.333333333333332,0,0,49,1,0:00:00.055396,1,0
2021-06-09 06:29:50.628310,51,47,0,19,29,4.284760637399596,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:50.682013,51,47,0,19,29,4.284760637399596,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053703,1,0
2021-06-09 06:29:50.784209,51,47,0,25,23,4.334409048686644,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:50.836310,51,47,0,25,23,4.334409048686644,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052101,1,0
2021-06-09 06:29:51.643464,51,47,0,22,26,4.317142685525148,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:51.697243,51,47,0,22,26,4.317142685525148,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053779,1,0
2021-06-09 06:29:51.799645,51,47,0,27,21,4.263125283521943,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:52.287388,51,47,0,27,21,4.263125283521943,3,3,34,16.333333333333332,0,0,49,1,0:00:00.487743,1,0
2021-06-09 06:29:52.691333,51,47,0,24,24,4.248323567793248,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:52.744763,51,47,0,24,24,4.248323567793248,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053430,1,0
2021-06-09 06:29:52.846834,51,47,0,24,24,4.292728714979335,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:52.899881,51,47,0,24,24,4.292728714979335,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053047,1,0
2021-06-09 06:29:53.704050,51,47,0,24,24,4.373118234001097,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:53.757917,51,47,0,24,24,4.373118234001097,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053867,1,0
2021-06-09 06:29:53.860239,51,47,0,25,23,4.287539254067759,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:53.912724,51,47,0,25,23,4.287539254067759,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052485,1,0
2021-06-09 06:29:54.719600,51,47,0,24,24,4.254019529664882,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:54.776031,51,47,0,24,24,4.254019529664882,3,3,34,16.333333333333332,0,0,49,1,0:00:00.056431,1,0
2021-06-09 06:29:54.877864,51,47,0,25,23,4.279885145723382,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:54.929162,51,47,0,25,23,4.279885145723382,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051298,1,0
2021-06-09 06:29:55.736322,51,47,0,22,26,4.221130980579272,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:55.789972,51,47,0,22,26,4.221130980579272,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053650,1,0
2021-06-09 06:29:55.891908,51,47,0,23,25,4.410375773802864,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:55.944061,51,47,0,23,25,4.410375773802864,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052153,1,0
2021-06-09 06:29:56.751615,51,47,0,26,22,4.365970626616778,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:56.902266,51,47,0,23,25,4.2502817142659906,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:56.905505,51,47,0,26,22,4.365970626616778,3,3,34,16.333333333333332,0,0,49,1,0:00:00.153890,1,0
2021-06-09 06:29:56.956420,51,47,0,23,25,4.2502817142659906,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054154,1,0
2021-06-09 06:29:57.764500,51,47,0,27,21,4.291908244783914,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:57.915540,51,47,0,26,22,4.287539254067758,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:57.918780,51,47,0,27,21,4.291908244783914,3,3,34,16.333333333333332,0,0,49,1,0:00:00.154280,1,0
2021-06-09 06:29:58.776872,51,47,0,28,20,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:58.780518,51,47,0,26,22,4.287539254067758,3,3,34,16.333333333333332,0,0,49,1,0:00:00.864978,1,0
2021-06-09 06:29:58.829941,51,47,0,28,20,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053069,1,0
2021-06-09 06:29:58.982738,51,47,0,26,22,4.277926999250639,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:59.839265,51,47,0,28,20,4.343514802543706,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:29:59.842832,51,47,0,26,22,4.277926999250639,3,3,34,16.333333333333332,0,0,49,1,0:00:00.860094,1,0
2021-06-09 06:29:59.893090,51,47,0,28,20,4.343514802543706,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053825,1,0
2021-06-09 06:30:00.045162,51,47,0,29,19,4.324796793869525,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:00.097688,51,47,0,29,19,4.324796793869525,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052526,1,0
2021-06-09 06:30:00.902955,51,47,0,23,25,4.331944401253844,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:00.954292,51,47,0,23,25,4.331944401253844,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051337,1,0
2021-06-09 06:30:01.055828,51,47,0,25,23,4.429600283437102,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:01.109924,51,47,0,25,23,4.429600283437102,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054096,1,0
2021-06-09 06:30:01.916783,51,47,0,26,22,4.223089127052014,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:01.970462,51,47,0,26,22,4.223089127052014,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053679,1,0
2021-06-09 06:30:02.071052,51,47,0,21,27,4.201139803938999,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:02.923397,51,47,0,21,27,4.295193362412135,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:02.925714,51,47,0,21,27,4.201139803938999,3,3,34,16.333333333333332,0,0,49,1,0:00:00.854662,1,0
2021-06-09 06:30:02.974784,51,47,0,21,27,4.295193362412135,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051387,1,0
2021-06-09 06:30:03.125454,51,47,0,27,21,4.054709783853499,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:03.180228,51,47,0,27,21,4.054709783853499,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054774,1,0
2021-06-09 06:30:03.982160,51,47,0,28,20,4.326754940342268,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:04.036024,51,47,0,28,20,4.326754940342268,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053864,1,0
2021-06-09 06:30:04.136641,51,47,0,24,24,4.248323567793248,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:04.188609,51,47,0,24,24,4.248323567793248,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051968,1,0
2021-06-09 06:30:04.990623,51,47,0,27,21,4.229605559119068,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:05.140925,51,47,0,21,27,4.293235215939392,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:05.143529,51,47,0,27,21,4.229605559119068,3,3,34,16.333333333333332,0,0,49,1,0:00:00.152906,1,0
2021-06-09 06:30:05.995678,51,47,0,24,24,4.166660880805395,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:05.998079,51,47,0,21,27,4.293235215939392,3,3,34,16.333333333333332,0,0,49,1,0:00:00.857154,1,0
2021-06-09 06:30:06.047627,51,47,0,24,24,4.166660880805395,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051949,1,0
2021-06-09 06:30:06.198317,51,47,0,25,23,4.304805617229253,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:06.250860,51,47,0,25,23,4.304805617229253,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052543,1,0
2021-06-09 06:30:06.899729,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:30.496214,8,0
2021-06-09 06:30:06.903749,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.004020,9,0
2021-06-09 06:30:06.903791,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.000042,10,0
2021-06-09 06:30:06.905870,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.002079,11,0
2021-06-09 06:30:07.052660,51,47,0,26,22,4.365970626616777,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:07.203011,51,47,0,26,22,4.429600283437102,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:07.206733,51,47,0,26,22,4.365970626616777,3,3,34,16.333333333333332,0,0,49,1,0:00:00.154073,1,0
2021-06-09 06:30:07.254472,51,47,0,26,22,4.429600283437102,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051461,1,0
2021-06-09 06:30:08.109858,51,47,0,25,23,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:08.163174,51,47,0,25,23,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053316,1,0
2021-06-09 06:30:08.265191,51,47,0,23,25,4.228785088923648,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:08.315760,51,47,0,23,25,4.228785088923648,3,3,34,16.333333333333332,0,0,49,1,0:00:00.050569,1,0
2021-06-09 06:30:09.122116,51,47,0,30,18,4.301520499601034,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:09.175550,51,47,0,30,18,4.301520499601034,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053434,1,0
2021-06-09 06:30:09.277213,51,47,0,28,20,4.38842645068985,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:09.330205,51,47,0,28,20,4.38842645068985,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052992,1,0
2021-06-09 06:30:10.138297,51,47,0,26,22,4.427642136964359,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:10.191560,51,47,0,26,22,4.427642136964359,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053263,1,0
2021-06-09 06:30:10.293616,51,47,0,23,25,4.185200411932981,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:11.149446,51,47,0,26,22,4.436747890821421,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:11.153552,51,47,0,23,25,4.185200411932981,3,3,34,16.333333333333332,0,0,49,1,0:00:00.859936,1,0
2021-06-09 06:30:11.202507,51,47,0,26,22,4.436747890821421,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053061,1,0
2021-06-09 06:30:11.354786,51,47,0,27,21,4.324796793869526,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:11.407759,51,47,0,27,21,4.324796793869526,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052973,1,0
2021-06-09 06:30:12.214903,51,47,0,26,22,4.2727375383390624,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:12.267992,51,47,0,26,22,4.2727375383390624,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053089,1,0
2021-06-09 06:30:12.370053,51,47,0,24,24,4.387919949729793,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:13.226037,51,47,0,28,20,4.334409048686644,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:13.229525,51,47,0,24,24,4.387919949729793,3,3,34,16.333333333333332,0,0,49,1,0:00:00.859472,1,0
2021-06-09 06:30:13.382174,51,47,0,23,25,4.30999507814083,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:13.385224,51,47,0,28,20,4.334409048686644,3,3,34,16.333333333333332,0,0,49,1,0:00:00.159187,1,0
2021-06-09 06:30:13.434631,51,47,0,23,25,4.30999507814083,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052457,1,0
2021-06-09 06:30:14.292825,51,47,0,25,23,4.451549606550116,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:14.347108,51,47,0,25,23,4.451549606550116,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054283,1,0
2021-06-09 06:30:14.449374,51,47,0,27,21,4.27077939186632,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:14.502939,51,47,0,27,21,4.27077939186632,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053565,1,0
2021-06-09 06:30:15.309121,51,47,0,27,21,4.343514802543706,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:15.361494,51,47,0,27,21,4.343514802543706,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052373,1,0
2021-06-09 06:30:15.463818,51,47,0,26,22,4.339598509598221,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:15.516677,51,47,0,26,22,4.339598509598221,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052859,1,0
2021-06-09 06:30:16.324499,51,47,0,29,19,4.326754940342268,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:16.376929,51,47,0,29,19,4.326754940342268,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052430,1,0
2021-06-09 06:30:16.478605,51,47,0,28,20,4.4636265088000355,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:16.863895,51,47,0,28,20,4.4636265088000355,3,3,34,16.333333333333332,0,0,49,1,0:00:00.385290,1,0
2021-06-09 06:30:17.366400,51,47,0,27,21,4.2206782828086,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:17.421962,51,47,0,27,21,4.2206782828086,3,3,34,16.333333333333332,0,0,49,1,0:00:00.055562,1,0
2021-06-09 06:30:17.524280,51,47,0,23,25,4.280391646683438,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:17.578557,51,47,0,23,25,4.280391646683438,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054277,1,0
2021-06-09 06:30:18.386845,51,47,0,29,19,4.397532204546912,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:18.440483,51,47,0,29,19,4.397532204546912,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053638,1,0
2021-06-09 06:30:18.542365,51,47,0,23,25,4.230743235396391,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:19.014457,51,47,0,23,25,4.230743235396391,3,3,34,16.333333333333332,0,0,49,1,0:00:00.472092,1,0
2021-06-09 06:30:19.417992,51,47,0,26,22,4.196264312262786,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:19.471600,51,47,0,26,22,4.196264312262786,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053608,1,0
2021-06-09 06:30:19.573464,51,47,0,22,26,4.351168910888082,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:20.427823,51,47,0,24,24,4.444401999165797,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:20.430556,51,47,0,22,26,4.351168910888082,3,3,34,16.333333333333332,0,0,49,1,0:00:00.857092,1,0
2021-06-09 06:30:20.583662,51,47,0,26,22,4.3094885771807725,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:20.588560,51,47,0,24,24,4.444401999165797,3,3,34,16.333333333333332,0,0,49,1,0:00:00.160737,1,0
2021-06-09 06:30:21.445004,51,47,0,27,21,4.419988028619983,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:21.448870,51,47,0,26,22,4.3094885771807725,3,3,34,16.333333333333332,0,0,49,1,0:00:00.865208,1,0
2021-06-09 06:30:21.601248,51,47,0,23,25,4.311953224613572,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:21.605920,51,47,0,27,21,4.419988028619983,3,3,34,16.333333333333332,0,0,49,1,0:00:00.160916,1,0
2021-06-09 06:30:21.654155,51,47,0,23,25,4.311953224613572,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052907,1,0
2021-06-09 06:30:22.511636,51,47,0,25,23,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:22.662501,51,47,0,25,23,4.380772342345473,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:22.669227,51,47,0,25,23,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0:00:00.157591,1,0
2021-06-09 06:30:22.715813,51,47,0,25,23,4.380772342345473,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053312,1,0
2021-06-09 06:30:23.573077,51,47,0,28,20,4.311132754418153,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:23.626083,51,47,0,28,20,4.311132754418153,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053006,1,0
2021-06-09 06:30:23.727866,51,47,0,22,26,4.254019529664882,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:24.584221,51,47,0,25,23,4.285581107595015,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:24.588127,51,47,0,22,26,4.254019529664882,3,3,34,16.333333333333332,0,0,49,1,0:00:00.860261,1,0
2021-06-09 06:30:24.637570,51,47,0,25,23,4.285581107595015,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053349,1,0
2021-06-09 06:30:24.790571,51,47,0,25,23,4.216761989863114,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:30:24.842747,51,47,0,25,23,4.216761989863114,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052176,1,0
2021-06-09 06:30:25.649774,51,47,0,24,24,4.289497400540501,3,3,34,16.333333333333332,0,0,49,1,0,0,0
